Token,Uid,Link
DailyLobo,14622091,https://twitter.com/DailyLobo
mycitizensnews,73388665,https://twitter.com/mycitizensnews
Record_Journal,16312441,https://twitter.com/Record_Journal
shorelinetimes,216091030,https://twitter.com/shorelinetimes
connpost,16233170,https://twitter.com/connpost
Milfordmirror,67364568,https://twitter.com/Milfordmirror
lavozhispanact,215029399,https://twitter.com/lavozhispanact
SheltonHerald,67367761,https://twitter.com/SheltonHerald
NorwalkHH,2285868259,https://twitter.com/NorwalkHH
hamdenjournal,268783113,https://twitter.com/hamdenjournal
thedayct,29271212,https://twitter.com/thedayct
NewCanaanNews,27934849,https://twitter.com/NewCanaanNews
TheHourNews,17769598,https://twitter.com/TheHourNews
Fairfieldminute,110725202,https://twitter.com/Fairfieldminute
thewesterlysun,29976138,https://twitter.com/thewesterlysun
BristolObserver,712222846211198976,https://twitter.com/BristolObserver
CheshireHerald,255577048,https://twitter.com/CheshireHerald
thelct,110490947,https://twitter.com/thelct
nhregister,34956062,https://twitter.com/nhregister
RMCollegian,2982226612,https://twitter.com/RMCollegian
flcindependent,246147218,https://twitter.com/flcindependent
BerkshireMag,583819900,https://twitter.com/BerkshireMag
TrumbullTimes,67353799,https://twitter.com/TrumbullTimes
YaleHerald,508249806,https://twitter.com/YaleHerald
RidgefieldPress,52784231,https://twitter.com/RidgefieldPress
the_dailycampus,191699093,https://twitter.com/the_dailycampus
yaledailynews,39114551,https://twitter.com/yaledailynews
NorwichBulletin,19403608,https://twitter.com/NorwichBulletin
TheUBScribe,146237229,https://twitter.com/TheUBScribe
UConn,84327770,https://twitter.com/UConn
ilovefc,48788280,https://twitter.com/ilovefc
UHartInformer,22283862,https://twitter.com/UHartInformer
lasvegasweekly,9234352,https://twitter.com/lasvegasweekly
ffcitizenonline,110720391,https://twitter.com/ffcitizenonline
TheRecorder,16055731,https://twitter.com/TheRecorder
stamfordplus,32602636,https://twitter.com/stamfordplus
WestportNow,17948831,https://twitter.com/WestportNow
wptnews,124524837,https://twitter.com/wptnews
wilton_villager,15030677,https://twitter.com/wilton_villager
rep_am,17369431,https://twitter.com/rep_am
wesleyanargus,73249341,https://twitter.com/wesleyanargus
HamletHubRidge,66010495,https://twitter.com/HamletHubRidge
NCDmag,297462874,https://twitter.com/NCDmag
ValleyGazette,67360631,https://twitter.com/ValleyGazette
Stamford_Times,15013220,https://twitter.com/Stamford_Times
whvoiceads,550461471,https://twitter.com/whvoiceads
connecticutmag,23607273,https://twitter.com/connecticutmag
WtbyObserver,286225494,https://twitter.com/WtbyObserver
Southern_News,44445991,https://twitter.com/Southern_News
elsolnews,631210105,https://twitter.com/elsolnews
SVAcorn,136340465,https://twitter.com/SVAcorn
GreenwichTime,40941232,https://twitter.com/GreenwichTime
Capitol_Weekly,188760481,https://twitter.com/Capitol_Weekly
westfaironline,37578208,https://twitter.com/westfaironline
sfexaminer,34700777,https://twitter.com/sfexaminer
ffldcitizen,124525847,https://twitter.com/ffldcitizen
TheBristolPress,1598165124,https://twitter.com/TheBristolPress
VoiceViewpoint,1188600084,https://twitter.com/VoiceViewpoint
JournalInquirer,82144335,https://twitter.com/JournalInquirer
asianjournal,18687472,https://twitter.com/asianjournal
SMMirror,89289264,https://twitter.com/SMMirror
Miniondas,111678731,https://twitter.com/Miniondas
hartfordcourant,14708814,https://twitter.com/hartfordcourant
RGResident,733761852,https://twitter.com/RGResident
sonomanews,18057936,https://twitter.com/sonomanews
TribunaCT,901823270,https://twitter.com/TribunaCT
FairfieldMirror,403757520,https://twitter.com/FairfieldMirror
pvillecitizen,516801690,https://twitter.com/pvillecitizen
sbsun,36726529,https://twitter.com/sbsun
clairemonttimes,363222587,https://twitter.com/clairemonttimes
NewBritHerald,109985001,https://twitter.com/NewBritHerald
SCitizen_News,351136799,https://twitter.com/SCitizen_News
GoToCTNow,2153135070,https://twitter.com/GoToCTNow
newhavenindy,50183754,https://twitter.com/newhavenindy
CAFarmBureau,75375556,https://twitter.com/CAFarmBureau
DarienTimes,28206743,https://twitter.com/DarienTimes
HartfordBiz,78525505,https://twitter.com/HartfordBiz
StHelenaStar,25122673,https://twitter.com/StHelenaStar
NCAdvertiser,55604811,https://twitter.com/NCAdvertiser
Noozhawk,40432723,https://twitter.com/Noozhawk
LaMesaCourier,2696658584,https://twitter.com/LaMesaCourier
CapoDispatch,39341752,https://twitter.com/CapoDispatch
NBBJ,57264785,https://twitter.com/NBBJ
thecollegevoice,26428341,https://twitter.com/thecollegevoice
sacbee_news,14411304,https://twitter.com/sacbee_news
metronewspaper,18387935,https://twitter.com/metronewspaper
DarienNews,60927740,https://twitter.com/DarienNews
MiraMesaNews,743506776474025984,https://twitter.com/MiraMesaNews
pacbiztimes,60757383,https://twitter.com/pacbiztimes
CTCommunities,3390157479,https://twitter.com/CTCommunities
Berlin_Citizen,580106273,https://twitter.com/Berlin_Citizen
Community_Voice,49800751,https://twitter.com/Community_Voice
Zip06CT,3020605048,https://twitter.com/Zip06CT
sdnews,19777847,https://twitter.com/sdnews
LivelyTimesMT,68760150,https://twitter.com/LivelyTimesMT
PattIrrigator,26349151,https://twitter.com/PattIrrigator
LincolnNM,56833229,https://twitter.com/LincolnNM
TheUnion,15536445,https://twitter.com/TheUnion
PalisadianPost,614584781,https://twitter.com/PalisadianPost
LaOpinionLA,41416662,https://twitter.com/LaOpinionLA
EastBayExpress,19315665,https://twitter.com/EastBayExpress
RafuShimpo,48823671,https://twitter.com/RafuShimpo
LJvillagenews,156383222,https://twitter.com/LJvillagenews
ArgonautNews,146137109,https://twitter.com/ArgonautNews
recorderonline,22118487,https://twitter.com/recorderonline
FrndEnterprise,23319431,https://twitter.com/FrndEnterprise
EastCountyMag,42365537,https://twitter.com/EastCountyMag
PasStarNews,19415444,https://twitter.com/PasStarNews
MyDesert,62872266,https://twitter.com/MyDesert
PasoDailyNews,908645388,https://twitter.com/PasoDailyNews
TheFVillageNews,158192819,https://twitter.com/TheFVillageNews
RegisterCitizen,61321048,https://twitter.com/RegisterCitizen
StamAdvocate,16583845,https://twitter.com/StamAdvocate
ThePlacerHerald,56834815,https://twitter.com/ThePlacerHerald
MamTimes,182527131,https://twitter.com/MamTimes
TheLoomisNews,56831153,https://twitter.com/TheLoomisNews
ePasadenaNow,83234555,https://twitter.com/ePasadenaNow
FillmoreGazette,56048497,https://twitter.com/FillmoreGazette
TheChicagoCru,214159640,https://twitter.com/TheChicagoCru
OrovilleMR,102200948,https://twitter.com/OrovilleMR
ocregister,17820493,https://twitter.com/ocregister
HesperiaStar,20172139,https://twitter.com/HesperiaStar
Beach_Reporter,97725070,https://twitter.com/Beach_Reporter
paloaltoweekly,18966724,https://twitter.com/paloaltoweekly
LABJcommunity,732902312340000768,https://twitter.com/LABJcommunity
ByDCP,48754487,https://twitter.com/ByDCP
redbluffnews,68460673,https://twitter.com/redbluffnews
hollisternews,48625268,https://twitter.com/hollisternews
modbee,8249162,https://twitter.com/modbee
DowntownNews,28166836,https://twitter.com/DowntownNews
mtshastanews,40943042,https://twitter.com/mtshastanews
mtdemocratnews,223772388,https://twitter.com/mtdemocratnews
LompocRecord,152060321,https://twitter.com/LompocRecord
mvvoice,116567967,https://twitter.com/mvvoice
sdut,14148802,https://twitter.com/sdut
news_gazette,16826147,https://twitter.com/news_gazette
USNPL,81144366,https://twitter.com/USNPL
ChicagoReporter,17543416,https://twitter.com/ChicagoReporter
MarketWatch,624413,https://twitter.com/MarketWatch
arbiteronline,3392401,https://twitter.com/arbiteronline
dailyherald,8960722,https://twitter.com/dailyherald
MTV,2367911,https://twitter.com/MTV
Variety,17525171,https://twitter.com/Variety
BulgariaSega,19005345,https://twitter.com/BulgariaSega
MalibuNews,11707792,https://twitter.com/MalibuNews
OCBizJournal,198566842,https://twitter.com/OCBizJournal
GlendaleNP,25375420,https://twitter.com/GlendaleNP
ParadisePost,38023553,https://twitter.com/ParadisePost
TucsonStar,3952661,https://twitter.com/TucsonStar
BHCourier,48422260,https://twitter.com/BHCourier
mercnews,10433782,https://twitter.com/mercnews
ValleySentinel1,325769705,https://twitter.com/ValleySentinel1
Beniciaherald,342590917,https://twitter.com/Beniciaherald
azds,36201747,https://twitter.com/azds
EloyEnterprise,2934042926,https://twitter.com/EloyEnterprise
azbiz,17761820,https://twitter.com/azbiz
CITYSunTimes,556215595,https://twitter.com/CITYSunTimes
PrensaHispanaAZ,1470767988,https://twitter.com/PrensaHispanaAZ
heraldpub,180950380,https://twitter.com/heraldpub
dailywildcat,16080839,https://twitter.com/dailywildcat
SoAzNewsX,353889075,https://twitter.com/SoAzNewsX
MDNreporter,3127324504,https://twitter.com/MDNreporter
NHOnews,1098730902,https://twitter.com/NHOnews
D_Enterprise,76689268,https://twitter.com/D_Enterprise
MidValley_News,1694502194,https://twitter.com/MidValley_News
CGDispatch,102760244,https://twitter.com/CGDispatch
Bajo_El_Sol,97770061,https://twitter.com/Bajo_El_Sol
greenvalleynews,21790258,https://twitter.com/greenvalleynews
CamarilloAcorn,552980119,https://twitter.com/CamarilloAcorn
ElkGroveCitizen,222285792,https://twitter.com/ElkGroveCitizen
TrueWestMag,50447736,https://twitter.com/TrueWestMag
jackcentral,389014615,https://twitter.com/jackcentral
coolidgenews,167049677,https://twitter.com/coolidgenews
azhighways,15476151,https://twitter.com/azhighways
IVPNews,110848131,https://twitter.com/IVPNews
EastBayTimes,1289321,https://twitter.com/EastBayTimes
phxbizjournal,23835272,https://twitter.com/phxbizjournal
MercedSunStar,12334212,https://twitter.com/MercedSunStar
phoenixnewtimes,44439772,https://twitter.com/phoenixnewtimes
DowneyPatriot,26849724,https://twitter.com/DowneyPatriot
TheDailyCourier,27949016,https://twitter.com/TheDailyCourier
cerritosnews,34072567,https://twitter.com/cerritosnews
cerescourier,19185158,https://twitter.com/cerescourier
jonkawamoto,45199165,https://twitter.com/jonkawamoto
Metrowestnews,31908735,https://twitter.com/Metrowestnews
Explorer_News,173978800,https://twitter.com/Explorer_News
BrushNewsTrib,103910758,https://twitter.com/BrushNewsTrib
highcountrynews,16017472,https://twitter.com/highcountrynews
LimonLeader,2873857441,https://twitter.com/LimonLeader
CoHoWeekly,297656441,https://twitter.com/CoHoWeekly
LittletonIndie,1230956564,https://twitter.com/LittletonIndie
csindependent,54121550,https://twitter.com/csindependent
GreeleyTribune,15770273,https://twitter.com/GreeleyTribune
SherwoodVoice,479054591,https://twitter.com/SherwoodVoice
dailycal,23372163,https://twitter.com/dailycal
USDVista,348558832,https://twitter.com/USDVista
ArvadaPress,1927960976,https://twitter.com/ArvadaPress
prowersjournal,215990827,https://twitter.com/prowersjournal
bensonnews,73047163,https://twitter.com/bensonnews
BentCountyDemoc,776323387,https://twitter.com/BentCountyDemoc
coskiauthority,18666851,https://twitter.com/coskiauthority
TheMtnMail,362564496,https://twitter.com/TheMtnMail
Stuttgart_DL,606702354,https://twitter.com/Stuttgart_DL
reporterherald,17141766,https://twitter.com/reporterherald
gunnisontimes,27018040,https://twitter.com/gunnisontimes
VailDaily,15690738,https://twitter.com/VailDaily
TelluridePlanet,259405469,https://twitter.com/TelluridePlanet
dailynexus,34531479,https://twitter.com/dailynexus
FencePostNews,54330083,https://twitter.com/FencePostNews
NewsandRecord,11853712,https://twitter.com/NewsandRecord
UCSF,15458277,https://twitter.com/UCSF
pvvt,289511993,https://twitter.com/pvvt
ChieftainNews,29466736,https://twitter.com/ChieftainNews
MaricopaMonitor,22528819,https://twitter.com/MaricopaMonitor
AhwatukeeFN,18784030,https://twitter.com/AhwatukeeFN
News_Lawndale,1183661370,https://twitter.com/News_Lawndale
dailybruin,16960002,https://twitter.com/dailybruin
denbizjournal,23274387,https://twitter.com/denbizjournal
TMountainJ,513872614,https://twitter.com/TMountainJ
denverpost,8216772,https://twitter.com/denverpost
ChaffeeCoTimes,373455322,https://twitter.com/ChaffeeCoTimes
DailySentinelGJ,19594500,https://twitter.com/DailySentinelGJ
bfld_enterprise,14522447,https://twitter.com/bfld_enterprise
artourism,21664546,https://twitter.com/artourism
EPTrailGazette,103075501,https://twitter.com/EPTrailGazette
SpartanDaily,22571858,https://twitter.com/SpartanDaily
CaldwellJournal,1124052601,https://twitter.com/CaldwellJournal
NewUniversity,14930503,https://twitter.com/NewUniversity
VBCDemocrat,463422324,https://twitter.com/VBCDemocrat
TheCrimsonWhite,43852492,https://twitter.com/TheCrimsonWhite
postpaper,22828180,https://twitter.com/postpaper
myadvancenews,366070674,https://twitter.com/myadvancenews
CCClarion,21696369,https://twitter.com/CCClarion
lsunnews,271585088,https://twitter.com/lsunnews
Siskiyou_Daily,2165456221,https://twitter.com/Siskiyou_Daily
JaxPatriot,479002002,https://twitter.com/JaxPatriot
TheCullmanTimes,25020568,https://twitter.com/TheCullmanTimes
CoastReport,62851677,https://twitter.com/CoastReport
TallasseeTrib,329663078,https://twitter.com/TallasseeTrib
WetumpkaHerald,31237182,https://twitter.com/WetumpkaHerald
valleycenter,36238813,https://twitter.com/valleycenter
rsvlcourier,50089656,https://twitter.com/rsvlcourier
CarlisleIndepen,485053538,https://twitter.com/CarlisleIndepen
UDJnews,633330243,https://twitter.com/UDJnews
FCHornet,71365246,https://twitter.com/FCHornet
Tropolitan,185900315,https://twitter.com/Tropolitan
UNAFlorAla,109387098,https://twitter.com/UNAFlorAla
SFVBJ,62936417,https://twitter.com/SFVBJ
trinityjournal,48495120,https://twitter.com/trinityjournal
fwbusiness,30047641,https://twitter.com/fwbusiness
vjotimesherald,102107828,https://twitter.com/vjotimesherald
clantonadv,19343772,https://twitter.com/clantonadv
StoneCoLeader,31414770,https://twitter.com/StoneCoLeader
lcdonline,16532722,https://twitter.com/lcdonline
hartselleenq,99814106,https://twitter.com/hartselleenq
TulareVoice,1256204940,https://twitter.com/TulareVoice
hebersuntimes,65457088,https://twitter.com/hebersuntimes
CullmanTribune,233474545,https://twitter.com/CullmanTribune
YucaipaNewsMirr,1486263372,https://twitter.com/YucaipaNewsMirr
CCDemocrat,404138079,https://twitter.com/CCDemocrat
freekly,169614092,https://twitter.com/freekly
lvcampustimes,73235834,https://twitter.com/lvcampustimes
HelenaDaily,316691756,https://twitter.com/HelenaDaily
rocktownsports,55352444,https://twitter.com/rocktownsports
woodlandnews,236951091,https://twitter.com/woodlandnews
tuskegeenews,40903888,https://twitter.com/tuskegeenews
NewtonCoTimes,337748993,https://twitter.com/NewtonCoTimes
bhambizjrnl,21246341,https://twitter.com/bhambizjrnl
cabotstarherald,104632221,https://twitter.com/cabotstarherald
VVDailyPress,44212632,https://twitter.com/VVDailyPress
GvilleAdvocate,19347057,https://twitter.com/GvilleAdvocate
SCNewsAegis,285312624,https://twitter.com/SCNewsAegis
ocstandard,131349500,https://twitter.com/ocstandard
pcccourier,59585516,https://twitter.com/pcccourier
TOAcornNews,462382474,https://twitter.com/TOAcornNews
vacareporter,87504672,https://twitter.com/vacareporter
KDNSports,240872550,https://twitter.com/KDNSports
ArabTribune,795254196,https://twitter.com/ArabTribune
BirminghamTimes,309287835,https://twitter.com/BirminghamTimes
atmoreadvance,43127893,https://twitter.com/atmoreadvance
Alaska_Star,342865213,https://twitter.com/Alaska_Star
ALcomBirmingham,9893842,https://twitter.com/ALcomBirmingham
WCN_HCT,226202255,https://twitter.com/WCN_HCT
MadisonRecord,91086406,https://twitter.com/MadisonRecord
adndotcom,15828025,https://twitter.com/adndotcom
matsu_news,198348697,https://twitter.com/matsu_news
anchoragepress,17761344,https://twitter.com/anchoragepress
CNETNews,819800,https://twitter.com/CNETNews
WLINDEX,391481716,https://twitter.com/WLINDEX
IdahoMag,1247001152,https://twitter.com/IdahoMag
TMZ,16331010,https://twitter.com/TMZ
byuiscroll,41413147,https://twitter.com/byuiscroll
AustinWeeklyChi,37051661,https://twitter.com/AustinWeeklyChi
mpdailynews,52083750,https://twitter.com/mpdailynews
iowafarmertoday,28639935,https://twitter.com/iowafarmertoday
TheIdahoPress,18087829,https://twitter.com/TheIdahoPress
FortuneMagazine,25053299,https://twitter.com/FortuneMagazine
iowastatedaily,15832179,https://twitter.com/iowastatedaily
Pantagraph,18874087,https://twitter.com/Pantagraph
Travel_Iowa,16788948,https://twitter.com/Travel_Iowa
usnews,6577642,https://twitter.com/usnews
IdahoMtExpress,84655479,https://twitter.com/IdahoMtExpress
twinfallstn,133816716,https://twitter.com/twinfallstn
nwnazarene,45021105,https://twitter.com/nwnazarene
TheStreet,15281391,https://twitter.com/TheStreet
IdahoStateJ,65682011,https://twitter.com/IdahoStateJ
mashable,972651,https://twitter.com/mashable
Chicago_Reader,16104602,https://twitter.com/Chicago_Reader
USATODAY,15754281,https://twitter.com/USATODAY
THETACK,824831006796574721,https://twitter.com/THETACK
